country_name;country_code;continent;PLEES_00_1950;P_00_1950;LE_00_1950;E_00_1950;S_00_1950;PLEES_00_2010;P_00_2010;LE_00_2010;E_00_2010;S_00_2010;PLEES_45_2080;P_45_2080;LE_45_2080;E_45_2080;S_45_2080;PLEES_85_2080;P_85_2080;LE_85_2080;E_85_2080;S_85_2080
South Africa;ZAF;Africa;NaN;NaN;NaN;NaN;NaN;2.9657814989595854;NaN;NaN;NaN;NaN;2.71458574230647;0.3141311475409836;0.9496177467830392;0.7477803002301063;0.7030565477523408;2.404428316246522;0.25549333333333335;0.9233109633751936;0.7471153916570854;0.4785086278809096
Spain;ESP;Europe;NaN;NaN;NaN;NaN;NaN;3.6108751810406607;NaN;NaN;NaN;NaN;3.296134640236552;0.8041379310344827;0.9941945035578088;0.7562128071940218;0.7415893984502389;2.932284672684508;0.6961194029850746;0.990479551060052;0.7375145068182669;0.5081712118211146
Sri Lanka;LKA;Asia;NaN;NaN;NaN;NaN;NaN;3.08940548004296;NaN;NaN;NaN;NaN;3.0719416207264842;0.5315;0.9744133420158392;0.8544029391363605;0.7116253395742845;2.828175778445046;0.5315;0.9636544979250928;0.7367609064613851;0.5962603740585684
Sweden;SWE;Europe;NaN;NaN;NaN;NaN;NaN;3.733317267525855;NaN;NaN;NaN;NaN;3.6430055205942793;0.8804938271604937;0.9607148219264274;0.9232717685903864;0.8785251029169717;3.4486744079494085;0.9322875816993463;0.9315921120164504;0.9227593398810404;0.6620353743525715
Switzerland;CHE;Europe;NaN;NaN;NaN;NaN;NaN;3.8447781368308966;NaN;NaN;NaN;NaN;3.757649135192687;0.9367708333333333;0.9928936317759494;0.951695515803334;0.8762891542800705;3.466775650620016;0.8816666666666666;0.9882305469643116;0.9497367589487206;0.6471416780403171
Thailand;THA;Asia;NaN;NaN;NaN;NaN;NaN;3.5489314057113974;NaN;NaN;NaN;NaN;3.4425143096563136;0.8965;0.9940099001259044;0.7854919849715686;0.7665124245588406;3.1203225676905495;0.8965;0.9912269669592944;0.6061536172898014;0.6264419834414541
Togo;TGO;Africa;NaN;NaN;NaN;NaN;NaN;2.3501706888048854;NaN;NaN;NaN;NaN;2.2286174004938335;0.087329268292683;0.9559986835594132;0.6678774041412533;0.5174120445004841;1.8936686059239145;0.0878650306748467;0.9552146797422096;0.3168520350061984;0.5337368605006597
Tunisia;TUN;Africa;NaN;NaN;NaN;NaN;NaN;3.3514638304938957;NaN;NaN;NaN;NaN;3.2623406472099408;0.7256774193548388;0.994902017178694;0.8073371772604785;0.7344240334159291;2.941475191057267;0.6655621301775149;0.990860804154299;0.7557183737311985;0.5293338829942545
Turkey;TUR;Asia;NaN;NaN;NaN;NaN;NaN;3.517360524538622;NaN;NaN;NaN;NaN;3.396061835341414;0.7677169230769231;0.9943909964718104;0.8902978588088032;0.7436560569838772;3.167378842222736;0.7560848484848485;0.9908428677816672;0.8658418665917896;0.5546092593644304
Uganda;UGA;Africa;NaN;NaN;NaN;NaN;NaN;2.712328116282993;NaN;NaN;NaN;NaN;2.6491507792388522;0.127;0.9713934680334559;0.946423530945906;0.6043337802594904;2.4545560114938225;0.127;0.9666845345950976;0.8795920898734805;0.4812793870252447
United Kingdom;GBR;Europe;NaN;NaN;NaN;NaN;NaN;3.815193042173812;NaN;NaN;NaN;NaN;3.7143374198506844;0.993625;0.9905714574296952;0.9365923770665412;0.7935485853544479;3.4061065748844417;0.9384236111111111;0.9831202831095468;0.9362525050220184;0.5483101756417655
United States;USA;America;NaN;NaN;NaN;NaN;NaN;3.8049062380717706;NaN;NaN;NaN;NaN;3.700394295718394;0.9826666666666667;0.9752282253517706;0.9103025976095592;0.8321968060903974;3.4608881582568447;0.9499111111111112;0.9601866203474044;0.8748313127331764;0.6759591140651525
Uruguay;URY;America;NaN;NaN;NaN;NaN;NaN;3.6991179495259687;NaN;NaN;NaN;NaN;3.500832001423304;0.8479999999999999;0.9896321247187032;0.9189077572920644;0.7442921194125364;3.2678718433947846;0.8479999999999999;0.9847073353936124;0.9020957877124912;0.5330687202886814
Vietnam;VNM;Asia;NaN;NaN;NaN;NaN;NaN;3.23097062485759;NaN;NaN;NaN;NaN;3.090421257502695;0.6556;0.9912976185569876;0.7855516545070966;0.6579719844386107;2.734657361818506;0.6556;0.987460198934133;0.6116679520844827;0.4799292107998907
Yemen, Rep.;YEM;Asia;NaN;NaN;NaN;NaN;NaN;2.524668291679994;NaN;NaN;NaN;NaN;2.3583583538639576;0.18621890547263675;0.9851309961670496;0.7287143157564905;0.458294136467781;2.0334618260120596;0.18999999999999995;0.9808307598290668;0.5868511628113908;0.2757799033716022
Zambia;ZMB;Africa;NaN;NaN;NaN;NaN;NaN;2.68768650369904;NaN;NaN;NaN;NaN;2.5927997889437293;0.0909139072847683;0.9529169084988468;0.9077365563157529;0.6412324168443614;2.3907822111405506;0.08320000000000008;0.9330710047697466;0.8779079191475412;0.4966032872232625
Zimbabwe;ZWE;Africa;NaN;NaN;NaN;NaN;NaN;2.6791478684487218;NaN;NaN;NaN;NaN;2.6279922972858736;0.16471988795518203;0.974999275963583;0.92856088953006;0.5597122438370487;2.383042839333388;0.14001190476190473;0.96170676596293;0.8903444507325483;0.3909797178760046
Eswatini;SWZ;Africa;NaN;NaN;NaN;NaN;NaN;2.7841371468209104;NaN;NaN;NaN;NaN;2.5790640383323726;0.27176470588235296;0.9280522313031284;0.7131055660387479;0.6661415351081432;2.265128262902762;0.24972972972972976;0.8884310212864535;0.677329502257251;0.4496380096293278
